Date,City,Value,,
2012-06-01,Trincomalee,16,,
2012-07-01,Trincomalee,8,,
2012-08-01,Trincomalee,13,,
2012-09-01,Trincomalee,7,,
2012-10-01,Trincomalee,5,,
2012-11-01,Trincomalee,15,,
2012-12-01,Trincomalee,18,,
2012-01-01,Kurunegala,159,,
2012-02-01,Kurunegala,148,,
2012-03-01,Kurunegala,114,,
2012-04-01,Kurunegala,100,,
2012-05-01,Kurunegala,140,,
2012-06-01,Kurunegala,342,,
2012-07-01,Kurunegala,406,,
2012-08-01,Kurunegala,401,,
2012-09-01,Kurunegala,320,,
2012-10-01,Kurunegala,311,,
2012-11-01,Kurunegala,497,,
2012-12-01,Kurunegala,599,,
2012-01-01,Puttalam,131,,
2012-02-01,Puttalam,101,,
2012-03-01,Puttalam,69,,
2012-04-01,Puttalam,55,,
2012-05-01,Puttalam,98,,
2012-06-01,Puttalam,178,,
2012-07-01,Puttalam,98,,
2012-08-01,Puttalam,142,,
2012-09-01,Puttalam,253,,
2012-10-01,Puttalam,159,,
2012-11-01,Puttalam,251,,
2012-12-01,Puttalam,265,,
2012-01-01,Anuradhapura,38,,
2012-02-01,Anuradhapura,37,,
2012-03-01,Anuradhapura,36,,
2012-04-01,Anuradhapura,26,,
2012-05-01,Anuradhapura,29,,
2012-06-01,Anuradhapura,56,,
2012-07-01,Anuradhapura,31,,
2012-08-01,Anuradhapura,34,,
2012-09-01,Anuradhapura,26,,
2012-10-01,Anuradhapura,27,,
2012-11-01,Anuradhapura,34,,
2012-12-01,Anuradhapura,119,,
2012-01-01,Polonnaruwa,25,,
2012-02-01,Polonnaruwa,27,,
2012-03-01,Polonnaruwa,21,,
2012-04-01,Polonnaruwa,11,,
2012-05-01,Polonnaruwa,17,,
2012-06-01,Polonnaruwa,37,,
2012-07-01,Polonnaruwa,22,,
2012-08-01,Polonnaruwa,38,,
2012-09-01,Polonnaruwa,12,,
2012-10-01,Polonnaruwa,21,,
2012-11-01,Polonnaruwa,15,,
2012-12-01,Polonnaruwa,43,,
2012-01-01,Badulla,40,,
2012-02-01,Badulla,22,,
2012-03-01,Badulla,13,,
2012-04-01,Badulla,11,,
2012-05-01,Badulla,20,,
2012-06-01,Badulla,57,,
2012-07-01,Badulla,48,,
2012-08-01,Badulla,40,,
2012-09-01,Badulla,35,,
2012-10-01,Badulla,41,,
2012-11-01,Badulla,49,,
2012-12-01,Badulla,54,,
2012-01-01,Moneragala,16,,
2012-02-01,Moneragala,23,,
2012-03-01,Moneragala,23,,
2012-04-01,Moneragala,15,,
2012-05-01,Moneragala,22,,
2012-06-01,Moneragala,38,,
2012-07-01,Moneragala,33,,
2012-08-01,Moneragala,36,,
2012-09-01,Moneragala,16,,
2012-10-01,Moneragala,17,,
2012-11-01,Moneragala,29,,
2012-12-01,Moneragala,19,,
2012-01-01,Rathnapura,126,,
2012-02-01,Rathnapura,153,,
2012-03-01,Rathnapura,160,,
2012-04-01,Rathnapura,183,,
2012-05-01,Rathnapura,257,,
2012-06-01,Rathnapura,874,,
2012-07-01,Rathnapura,621,,
2012-08-01,Rathnapura,648,,
2012-09-01,Rathnapura,310,,
2012-10-01,Rathnapura,194,,
2012-11-01,Rathnapura,262,,
2012-12-01,Rathnapura,150,,
2012-01-01,Kegalle,173,,
2012-02-01,Kegalle,144,,
2012-03-01,Kegalle,121,,
2012-04-01,Kegalle,146,,
2012-05-01,Kegalle,213,,
2012-06-01,Kegalle,557,,
2012-07-01,Kegalle,385,,
2012-08-01,Kegalle,331,,
2012-09-01,Kegalle,174,,
2012-10-01,Kegalle,148,,
2012-11-01,Kegalle,156,,
2012-12-01,Kegalle,157,,
2012-01-01,Kalmunai,41,,
2012-02-01,Kalmunai,43,,
2012-03-01,Kalmunai,25,,
2012-04-01,Kalmunai,8,,
2012-05-01,Kalmunai,10,,
2012-06-01,Kalmunai,23,,
2012-07-01,Kalmunai,9,,
2012-08-01,Kalmunai,11,,
2012-09-01,Kalmunai,3,,
2012-10-01,Kalmunai,22,,
2012-11-01,Kalmunai,69,,
2012-12-01,Kalmunai,138,,
2013-01-01,Colombo,757,,
2013-02-01,Colombo,845,,
2013-03-01,Colombo,791,,
2013-04-01,Colombo,610,,
2013-05-01,Colombo,748,,
2013-06-01,Colombo,830,,
2013-07-01,Colombo,1168,,
2013-08-01,Colombo,1298,,
2013-09-01,Colombo,685,,
2013-10-01,Colombo,619,,
2013-11-01,Colombo,1173,,
2013-12-01,Colombo,1259,,
2013-01-01,Gampaha,463,,
2013-02-01,Gampaha,321,,
2013-03-01,Gampaha,289,,
2013-04-01,Gampaha,212,,
2013-05-01,Gampaha,319,,
2013-06-01,Gampaha,273,,
2013-07-01,Gampaha,385,,
2013-08-01,Gampaha,394,,
2013-09-01,Gampaha,245,,
2013-10-01,Gampaha,237,,
2013-11-01,Gampaha,383,,
2013-12-01,Gampaha,308,,
2013-01-01,Kalutara,159,,
2013-02-01,Kalutara,153,,
2013-03-01,Kalutara,168,,
2013-04-01,Kalutara,115,,
2013-05-01,Kalutara,164,,
2013-06-01,Kalutara,140,,
2013-07-01,Kalutara,178,,
2013-08-01,Kalutara,210,,
2013-09-01,Kalutara,148,,
2013-10-01,Kalutara,108,,
2013-11-01,Kalutara,166,,
2013-12-01,Kalutara,219,,
2013-01-01,Kandy,193,,
2013-02-01,Kandy,215,,
2013-03-01,Kandy,134,,
2013-04-01,Kandy,83,,
2013-05-01,Kandy,156,,
2013-06-01,Kandy,186,,
2013-07-01,Kandy,191,,
2013-08-01,Kandy,240,,
2013-09-01,Kandy,110,,
2013-10-01,Kandy,59,,
2013-11-01,Kandy,96,,
2013-12-01,Kandy,100,,
2013-01-01,Matale,48,,
2013-02-01,Matale,47,,
2013-03-01,Matale,49,,
2013-04-01,Matale,32,,
2013-05-01,Matale,30,,
2013-06-01,Matale,37,,
2013-07-01,Matale,52,,
2013-08-01,Matale,66,,
2013-09-01,Matale,32,,
2013-10-01,Matale,24,,
2013-11-01,Matale,39,,
2013-12-01,Matale,39,,
2013-01-01,N eliya,17,,
2013-02-01,N eliya,32,,
2013-03-01,N eliya,30,,
2013-04-01,N eliya,15,,
2013-05-01,N eliya,16,,
2013-06-01,N eliya,21,,
2013-07-01,N eliya,27,,
2013-08-01,N eliya,40,,
2013-09-01,N eliya,13,,
2013-10-01,N eliya,16,,
2013-11-01,N eliya,18,,
2013-12-01,N eliya,27,,
2013-01-01,Galle,57,,
2013-02-01,Galle,60,,
2013-03-01,Galle,92,,
2013-04-01,Galle,57,,
2013-05-01,Galle,108,,
2013-06-01,Galle,100,,
2013-07-01,Galle,84,,
2013-08-01,Galle,93,,
2013-09-01,Galle,79,,
2013-10-01,Galle,34,,
2013-11-01,Galle,68,,
2013-12-01,Galle,108,,
2013-01-01,Hambantota,32,,
2013-02-01,Hambantota,35,,
2013-03-01,Hambantota,40,,
2013-04-01,Hambantota,30,,
2013-05-01,Hambantota,22,,
2013-06-01,Hambantota,21,,
2013-07-01,Hambantota,28,,
2013-08-01,Hambantota,43,,
2013-09-01,Hambantota,23,,
2013-10-01,Hambantota,24,,
2013-11-01,Hambantota,22,,
2013-12-01,Hambantota,25,,
2013-01-01,Matara,48,,
2013-02-01,Matara,75,,
2013-03-01,Matara,65,,
2013-04-01,Matara,28,,
2013-05-01,Matara,36,,
2013-06-01,Matara,31,,
2013-07-01,Matara,54,,
2013-08-01,Matara,34,,
2013-09-01,Matara,27,,
2013-10-01,Matara,19,,
2013-11-01,Matara,32,,
2013-12-01,Matara,37,,
2013-01-01,Jaffna,100,,
2013-02-01,Jaffna,77,,
2013-03-01,Jaffna,84,,
2013-04-01,Jaffna,115,,
2013-05-01,Jaffna,70,,
2013-06-01,Jaffna,30,,
2013-07-01,Jaffna,23,,
2013-08-01,Jaffna,43,,
2013-09-01,Jaffna,35,,
2013-10-01,Jaffna,48,,
2013-11-01,Jaffna,52,,
2013-12-01,Jaffna,125,,
2013-01-01,Kilinochchi,7,,
2013-02-01,Kilinochchi,4,,
2013-03-01,Kilinochchi,7,,
2013-04-01,Kilinochchi,5,,
2013-05-01,Kilinochchi,4,,
2013-06-01,Kilinochchi,7,,
2013-07-01,Kilinochchi,0,,
2013-08-01,Kilinochchi,16,,
2013-09-01,Kilinochchi,7,,
2013-10-01,Kilinochchi,3,,
2013-11-01,Kilinochchi,3,,
2013-12-01,Kilinochchi,6,,
2013-01-01,Mannar,23,,
2013-02-01,Mannar,10,,
2013-03-01,Mannar,7,,
2013-04-01,Mannar,4,,
2013-05-01,Mannar,10,,
2013-06-01,Mannar,2,,
2013-07-01,Mannar,1,,
2013-08-01,Mannar,2,,
2013-09-01,Mannar,4,,
2013-10-01,Mannar,5,,
2013-11-01,Mannar,1,,
2013-12-01,Mannar,1,,
2013-01-01,Vavuniya,11,,
2013-02-01,Vavuniya,8,,
2013-03-01,Vavuniya,12,,
2013-04-01,Vavuniya,3,,
2013-05-01,Vavuniya,8,,
2013-06-01,Vavuniya,6,,
2013-07-01,Vavuniya,7,,
2013-08-01,Vavuniya,4,,
2013-09-01,Vavuniya,4,,
2013-10-01,Vavuniya,5,,
2013-11-01,Vavuniya,10,,
2013-12-01,Vavuniya,15,,
2013-01-01,Mullaitivu,12,,
2013-02-01,Mullaitivu,7,,
2013-03-01,Mullaitivu,17,,
2013-04-01,Mullaitivu,18,,
2013-05-01,Mullaitivu,20,,
2013-06-01,Mullaitivu,12,,
2013-07-01,Mullaitivu,6,,
2013-08-01,Mullaitivu,8,,
2013-09-01,Mullaitivu,9,,
2013-10-01,Mullaitivu,6,,
2013-11-01,Mullaitivu,10,,
2013-12-01,Mullaitivu,2,,
2013-01-01,Batticaloa,52,,
2013-02-01,Batticaloa,74,,
2013-03-01,Batticaloa,93,,
2013-04-01,Batticaloa,67,,
2013-05-01,Batticaloa,79,,
2013-06-01,Batticaloa,48,,
2013-07-01,Batticaloa,32,,
2013-08-01,Batticaloa,26,,
2013-09-01,Batticaloa,19,,
2013-10-01,Batticaloa,22,,
2013-11-01,Batticaloa,14,,
2013-12-01,Batticaloa,30,,
2013-01-01,Ampara,14,,
2013-02-01,Ampara,17,,
2013-03-01,Ampara,20,,
2013-04-01,Ampara,7,,
2013-05-01,Ampara,11,,
2013-06-01,Ampara,15,,
2013-07-01,Ampara,26,,
2013-08-01,Ampara,26,,
2013-09-01,Ampara,25,,
2013-10-01,Ampara,18,,
2013-11-01,Ampara,28,,
2013-12-01,Ampara,35,,
2013-01-01,Trincomalee,25,,
2013-02-01,Trincomalee,45,,
2013-03-01,Trincomalee,31,,
2013-04-01,Trincomalee,23,,
2013-05-01,Trincomalee,20,,
2013-06-01,Trincomalee,5,,
2013-07-01,Trincomalee,15,,
2013-08-01,Trincomalee,13,,
2013-09-01,Trincomalee,5,,
2013-10-01,Trincomalee,4,,
2013-11-01,Trincomalee,7,,
2013-12-01,Trincomalee,14,,
2013-01-01,Kurunegala,720,,
2013-02-01,Kurunegala,485,,
2013-03-01,Kurunegala,303,,
2013-04-01,Kurunegala,134,,
2013-05-01,Kurunegala,194,,
2013-06-01,Kurunegala,195,,
2013-07-01,Kurunegala,154,,
2013-08-01,Kurunegala,163,,
2013-09-01,Kurunegala,105,,
2013-10-01,Kurunegala,104,,
2013-11-01,Kurunegala,98,,
2013-12-01,Kurunegala,117,,
2013-01-01,Puttalam,175,,
2013-02-01,Puttalam,170,,
2013-03-01,Puttalam,98,,
2013-04-01,Puttalam,67,,
2013-05-01,Puttalam,53,,
2013-06-01,Puttalam,56,,
2013-07-01,Puttalam,46,,
2013-08-01,Puttalam,83,,
2013-09-01,Puttalam,39,,
2013-10-01,Puttalam,31,,
2013-11-01,Puttalam,51,,
2013-12-01,Puttalam,55,,
2013-01-01,Anuradhapura,80,,
2013-02-01,Anuradhapura,74,,
2013-03-01,Anuradhapura,90,,
2013-04-01,Anuradhapura,36,,
2013-05-01,Anuradhapura,47,,
2013-06-01,Anuradhapura,28,,
2013-07-01,Anuradhapura,23,,
2013-08-01,Anuradhapura,33,,
2013-09-01,Anuradhapura,38,,
2013-10-01,Anuradhapura,28,,
2013-11-01,Anuradhapura,30,,
2013-12-01,Anuradhapura,63,,
2013-01-01,Polonnaruwa,34,,
2013-02-01,Polonnaruwa,40,,
2013-03-01,Polonnaruwa,47,,
2013-04-01,Polonnaruwa,41,,
2013-05-01,Polonnaruwa,28,,
2013-06-01,Polonnaruwa,19,,
2013-07-01,Polonnaruwa,43,,
2013-08-01,Polonnaruwa,76,,
2013-09-01,Polonnaruwa,47,,
2013-10-01,Polonnaruwa,41,,
2013-11-01,Polonnaruwa,45,,
2013-12-01,Polonnaruwa,46,,
2013-01-01,Badulla,42,,
2013-02-01,Badulla,49,,
2013-03-01,Badulla,45,,
2013-04-01,Badulla,32,,
2013-05-01,Badulla,46,,
2013-06-01,Badulla,46,,
2013-07-01,Badulla,77,,
2013-08-01,Badulla,58,,
2013-09-01,Badulla,38,,
2013-10-01,Badulla,26,,
2013-11-01,Badulla,50,,
2013-12-01,Badulla,33,,
2013-01-01,Moneragala,34,,
2013-02-01,Moneragala,19,,
2013-03-01,Moneragala,27,,
2013-04-01,Moneragala,23,,
2013-05-01,Moneragala,17,,
2013-06-01,Moneragala,18,,
2013-07-01,Moneragala,28,,
2013-08-01,Moneragala,26,,
2013-09-01,Moneragala,19,,
2013-10-01,Moneragala,24,,
2013-11-01,Moneragala,20,,
2013-12-01,Moneragala,16,,
2013-01-01,Rathnapura,131,,
2013-02-01,Rathnapura,148,,
2013-03-01,Rathnapura,220,,
2013-04-01,Rathnapura,217,,
2013-05-01,Rathnapura,253,,
2013-06-01,Rathnapura,185,,
2013-07-01,Rathnapura,169,,
2013-08-01,Rathnapura,146,,
2013-09-01,Rathnapura,90,,
2013-10-01,Rathnapura,44,,
2013-11-01,Rathnapura,70,,
2013-12-01,Rathnapura,56,,
2013-01-01,Kegalle,134,,
2013-02-01,Kegalle,106,,
2013-03-01,Kegalle,99,,
2013-04-01,Kegalle,91,,
2013-05-01,Kegalle,113,,
2013-06-01,Kegalle,104,,
2013-07-01,Kegalle,98,,
2013-08-01,Kegalle,137,,
2013-09-01,Kegalle,62,,
2013-10-01,Kegalle,83,,
2013-11-01,Kegalle,117,,
2013-12-01,Kegalle,93,,
2013-01-01,Kalmunai,94,,
2013-02-01,Kalmunai,142,,
2013-03-01,Kalmunai,138,,
2013-04-01,Kalmunai,44,,
2013-05-01,Kalmunai,42,,
2013-06-01,Kalmunai,12,,
2013-07-01,Kalmunai,9,,
2013-08-01,Kalmunai,4,,
2013-09-01,Kalmunai,4,,
2013-10-01,Kalmunai,4,,
2013-11-01,Kalmunai,8,,
2013-12-01,Kalmunai,3,,
2014-01-01,Colombo,1346,,
2014-02-01,Colombo,684,,
2014-03-01,Colombo,488,,
2014-04-01,Colombo,539,,
2014-05-01,Colombo,1744,,
2014-06-01,Colombo,2289,,
2014-07-01,Colombo,1859,,
2014-08-01,Colombo,1104,,
2014-09-01,Colombo,706,,
2014-10-01,Colombo,1089,,
2014-11-01,Colombo,1448,,
2014-12-01,Colombo,1415,,
2014-01-01,Gampaha,632,,
2014-02-01,Gampaha,279,,
2014-03-01,Gampaha,191,,
2014-04-01,Gampaha,280,,
2014-05-01,Gampaha,921,,
2014-06-01,Gampaha,1111,,
2014-07-01,Gampaha,932,,
2014-08-01,Gampaha,772,,
2014-09-01,Gampaha,569,,
2014-10-01,Gampaha,1015,,
2014-11-01,Gampaha,1111,,
2014-12-01,Gampaha,998,,
2014-01-01,Kalutara,267,,
2014-02-01,Kalutara,175,,
2014-03-01,Kalutara,111,,
2014-04-01,Kalutara,117,,
2014-05-01,Kalutara,241,,
2014-06-01,Kalutara,429,,
2014-07-01,Kalutara,389,,
2014-08-01,Kalutara,239,,
2014-09-01,Kalutara,138,,
2014-10-01,Kalutara,158,,
2014-11-01,Kalutara,182,,
2014-12-01,Kalutara,185,,
2014-01-01,Kandy,93,,
2014-02-01,Kandy,49,,
2014-03-01,Kandy,36,,
2014-04-01,Kandy,47,,
2014-05-01,Kandy,116,,
2014-06-01,Kandy,270,,
2014-07-01,Kandy,223,,
2014-08-01,Kandy,247,,
2014-09-01,Kandy,176,,
2014-10-01,Kandy,289,,
2014-11-01,Kandy,413,,
2014-12-01,Kandy,377,,
2014-01-01,Matale,40,,
2014-02-01,Matale,35,,
2014-03-01,Matale,18,,
2014-04-01,Matale,14,,
2014-05-01,Matale,14,,
2014-06-01,Matale,81,,
2014-07-01,Matale,75,,
2014-08-01,Matale,55,,
2014-09-01,Matale,27,,
2014-10-01,Matale,81,,
2014-11-01,Matale,101,,
2014-12-01,Matale,108,,
2014-01-01,N eliya,27,,
2014-02-01,N eliya,14,,
2014-03-01,N eliya,6,,
2014-04-01,N eliya,11,,
2014-05-01,N eliya,25,,
2014-06-01,N eliya,60,,
2014-07-01,N eliya,39,,
2014-08-01,N eliya,34,,
2014-09-01,N eliya,18,,
2014-10-01,N eliya,29,,
2014-11-01,N eliya,16,,
2014-12-01,N eliya,35,,
2014-01-01,Galle,136,,
2014-02-01,Galle,49,,
2014-03-01,Galle,61,,
2014-04-01,Galle,35,,
2014-05-01,Galle,75,,
2014-06-01,Galle,139,,
2014-07-01,Galle,197,,
2014-08-01,Galle,107,,
2014-09-01,Galle,71,,
2014-10-01,Galle,125,,
2014-11-01,Galle,109,,
2014-12-01,Galle,120,,
2014-01-01,Hambantota,48,,
2014-02-01,Hambantota,34,,
2014-03-01,Hambantota,17,,
2014-04-01,Hambantota,26,,
2014-05-01,Hambantota,42,,
2014-06-01,Hambantota,121,,
2014-07-01,Hambantota,169,,
2014-08-01,Hambantota,36,,
2014-09-01,Hambantota,29,,
2014-10-01,Hambantota,51,,
2014-11-01,Hambantota,39,,
2014-12-01,Hambantota,53,,
2014-01-01,Matara,50,,
2014-02-01,Matara,31,,
2014-03-01,Matara,11,,
2014-04-01,Matara,13,,
2014-05-01,Matara,22,,
2014-06-01,Matara,63,,
2014-07-01,Matara,112,,
2014-08-01,Matara,82,,
2014-09-01,Matara,93,,
2014-10-01,Matara,130,,
2014-11-01,Matara,71,,
2014-12-01,Matara,70,,
2014-01-01,Jaffna,148,,
2014-02-01,Jaffna,92,,
2014-03-01,Jaffna,58,,
2014-04-01,Jaffna,59,,
2014-05-01,Jaffna,73,,
2014-06-01,Jaffna,89,,
2014-07-01,Jaffna,148,,
2014-08-01,Jaffna,123,,
2014-09-01,Jaffna,95,,
2014-10-01,Jaffna,212,,
2014-11-01,Jaffna,318,,
2014-12-01,Jaffna,424,,
2014-01-01,Kilinochchi,10,,
2014-02-01,Kilinochchi,10,,
2014-03-01,Kilinochchi,4,,
2014-04-01,Kilinochchi,6,,
2014-05-01,Kilinochchi,0,,
2014-06-01,Kilinochchi,1,,
2014-07-01,Kilinochchi,8,,
2014-08-01,Kilinochchi,3,,
2014-09-01,Kilinochchi,4,,
2014-10-01,Kilinochchi,10,,
2014-11-01,Kilinochchi,15,,
2014-12-01,Kilinochchi,19,,
2014-01-01,Mannar,2,,
2014-02-01,Mannar,1,,
2014-03-01,Mannar,0,,
2014-04-01,Mannar,1,,
2014-05-01,Mannar,2,,
2014-06-01,Mannar,20,,
2014-07-01,Mannar,13,,
2014-08-01,Mannar,10,,
2014-09-01,Mannar,40,,
2014-10-01,Mannar,68,,
2014-11-01,Mannar,119,,
2014-12-01,Mannar,83,,
2014-01-01,Vavuniya,6,,
2014-02-01,Vavuniya,12,,
2014-03-01,Vavuniya,14,,
2014-04-01,Vavuniya,9,,
2014-05-01,Vavuniya,6,,
2014-06-01,Vavuniya,33,,
2014-07-01,Vavuniya,16,,
2014-08-01,Vavuniya,5,,
2014-09-01,Vavuniya,4,,
2014-10-01,Vavuniya,7,,
2014-11-01,Vavuniya,14,,
2014-12-01,Vavuniya,16,,
2014-01-01,Mullaitivu,23,,
2014-02-01,Mullaitivu,9,,
2014-03-01,Mullaitivu,17,,
2014-04-01,Mullaitivu,4,,
2014-05-01,Mullaitivu,6,,
2014-06-01,Mullaitivu,10,,
2014-07-01,Mullaitivu,6,,
2014-08-01,Mullaitivu,6,,
2014-09-01,Mullaitivu,5,,
2014-10-01,Mullaitivu,5,,
2014-11-01,Mullaitivu,17,,
2014-12-01,Mullaitivu,26,,
2014-01-01,Batticaloa,43,,
2014-02-01,Batticaloa,66,,
2014-03-01,Batticaloa,147,,
2014-04-01,Batticaloa,92,,
2014-05-01,Batticaloa,117,,
2014-06-01,Batticaloa,97,,
2014-07-01,Batticaloa,60,,
2014-08-01,Batticaloa,22,,
2014-09-01,Batticaloa,15,,
2014-10-01,Batticaloa,40,,
2014-11-01,Batticaloa,95,,
2014-12-01,Batticaloa,176,,
2014-01-01,Ampara,22,,
2014-02-01,Ampara,16,,
2014-03-01,Ampara,7,,
2014-04-01,Ampara,13,,
2014-05-01,Ampara,9,,
2014-06-01,Ampara,21,,
2014-07-01,Ampara,17,,
2014-08-01,Ampara,19,,
2014-09-01,Ampara,3,,
2014-10-01,Ampara,10,,
2014-11-01,Ampara,15,,
2014-12-01,Ampara,6,,
2014-01-01,Trincomalee,52,,
2014-02-01,Trincomalee,38,,
2014-03-01,Trincomalee,77,,
2014-04-01,Trincomalee,115,,
2014-05-01,Trincomalee,100,,
2014-06-01,Trincomalee,55,,
2014-07-01,Trincomalee,34,,
2014-08-01,Trincomalee,18,,
2014-09-01,Trincomalee,16,,
2014-10-01,Trincomalee,22,,
2014-11-01,Trincomalee,55,,
2014-12-01,Trincomalee,79,,
2014-01-01,Kurunegala,163,,
2014-02-01,Kurunegala,106,,
2014-03-01,Kurunegala,94,,
2014-04-01,Kurunegala,61,,
2014-05-01,Kurunegala,61,,
2014-06-01,Kurunegala,303,,
2014-07-01,Kurunegala,318,,
2014-08-01,Kurunegala,296,,
2014-09-01,Kurunegala,195,,
2014-10-01,Kurunegala,287,,
2014-11-01,Kurunegala,316,,
2014-12-01,Kurunegala,264,,
2014-01-01,Puttalam,93,,
2014-02-01,Puttalam,42,,
2014-03-01,Puttalam,42,,
2014-04-01,Puttalam,27,,
2014-05-01,Puttalam,34,,
2014-06-01,Puttalam,83,,
2014-07-01,Puttalam,101,,
2014-08-01,Puttalam,65,,
2014-09-01,Puttalam,39,,
2014-10-01,Puttalam,84,,
2014-11-01,Puttalam,147,,
2014-12-01,Puttalam,159,,
2014-01-01,Anuradhapura,68,,
2014-02-01,Anuradhapura,44,,
2014-03-01,Anuradhapura,27,,
2014-04-01,Anuradhapura,39,,
2014-05-01,Anuradhapura,27,,
2014-06-01,Anuradhapura,61,,
2014-07-01,Anuradhapura,89,,
2014-08-01,Anuradhapura,39,,
2014-09-01,Anuradhapura,25,,
2014-10-01,Anuradhapura,51,,
2014-11-01,Anuradhapura,54,,
2014-12-01,Anuradhapura,108,,
2014-01-01,Polonnaruwa,75,,
2014-02-01,Polonnaruwa,45,,
2014-03-01,Polonnaruwa,38,,
2014-04-01,Polonnaruwa,33,,
2014-05-01,Polonnaruwa,24,,
2014-06-01,Polonnaruwa,62,,
2014-07-01,Polonnaruwa,79,,
2014-08-01,Polonnaruwa,33,,
2014-09-01,Polonnaruwa,27,,
2014-10-01,Polonnaruwa,42,,
2014-11-01,Polonnaruwa,53,,
2014-12-01,Polonnaruwa,47,,
2014-01-01,Badulla,56,,
2014-02-01,Badulla,43,,
2014-03-01,Badulla,36,,
2014-04-01,Badulla,12,,
2014-05-01,Badulla,56,,
2014-06-01,Badulla,90,,
2014-07-01,Badulla,79,,
2014-08-01,Badulla,84,,
2014-09-01,Badulla,76,,
2014-10-01,Badulla,129,,
2014-11-01,Badulla,221,,
2014-12-01,Badulla,231,,
2014-01-01,Moneragala,23,,
2014-02-01,Moneragala,24,,
2014-03-01,Moneragala,21,,
2014-04-01,Moneragala,9,,
2014-05-01,Moneragala,10,,
2014-06-01,Moneragala,34,,
2014-07-01,Moneragala,48,,
2014-08-01,Moneragala,32,,
2014-09-01,Moneragala,20,,
2014-10-01,Moneragala,27,,
2014-11-01,Moneragala,44,,
2014-12-01,Moneragala,21,,
2014-01-01,Rathnapura,91,,
2014-02-01,Rathnapura,43,,
2014-03-01,Rathnapura,58,,
2014-04-01,Rathnapura,52,,
2014-05-01,Rathnapura,370,,
2014-06-01,Rathnapura,866,,
2014-07-01,Rathnapura,457,,
2014-08-01,Rathnapura,343,,
2014-09-01,Rathnapura,148,,
2014-10-01,Rathnapura,171,,
2014-11-01,Rathnapura,124,,
2014-12-01,Rathnapura,100,,
2014-01-01,Kegalle,84,,
2014-02-01,Kegalle,58,,
2014-03-01,Kegalle,54,,
2014-04-01,Kegalle,60,,
2014-05-01,Kegalle,179,,
2014-06-01,Kegalle,320,,
2014-07-01,Kegalle,242,,
2014-08-01,Kegalle,231,,
2014-09-01,Kegalle,89,,
2014-10-01,Kegalle,132,,
2014-11-01,Kegalle,151,,
2014-12-01,Kegalle,124,,
2014-01-01,Kalmunai,12,,
2014-02-01,Kalmunai,12,,
2014-03-01,Kalmunai,15,,
2014-04-01,Kalmunai,8,,
2014-05-01,Kalmunai,18,,
2014-06-01,Kalmunai,28,,
2014-07-01,Kalmunai,11,,
2014-08-01,Kalmunai,17,,
2014-09-01,Kalmunai,12,,
2014-10-01,Kalmunai,33,,
2014-11-01,Kalmunai,204,,
2014-12-01,Kalmunai,147,,
2015-01-01,Colombo,1802,,
2015-02-01,Colombo,1101,,
2015-03-01,Colombo,537,,
2015-04-01,Colombo,317,,
2015-05-01,Colombo,515,,
2015-06-01,Colombo,515,,
2015-07-01,Colombo,907,,
2015-08-01,Colombo,711,,
2015-09-01,Colombo,401,,
2015-10-01,Colombo,769,,
2015-11-01,Colombo,985,,
2015-12-01,Colombo,1321,,
2015-01-01,Gampaha,817,,
2015-02-01,Gampaha,492,,
2015-03-01,Gampaha,255,,
2015-04-01,Gampaha,193,,
2015-05-01,Gampaha,264,,
2015-06-01,Gampaha,225,,
2015-07-01,Gampaha,317,,
2015-08-01,Gampaha,233,,
2015-09-01,Gampaha,186,,
2015-10-01,Gampaha,277,,
2015-11-01,Gampaha,387,,
2015-12-01,Gampaha,496,,
2015-01-01,Kalutara,276,,
2015-02-01,Kalutara,180,,
2015-03-01,Kalutara,106,,
2015-04-01,Kalutara,72,,
2015-05-01,Kalutara,86,,
2015-06-01,Kalutara,78,,
2015-07-01,Kalutara,125,,
2015-08-01,Kalutara,92,,
2015-09-01,Kalutara,57,,
2015-10-01,Kalutara,118,,
2015-11-01,Kalutara,167,,
2015-12-01,Kalutara,202,,
2015-01-01,Kandy,253,,
2015-02-01,Kandy,156,,
2015-03-01,Kandy,95,,
2015-04-01,Kandy,63,,
2015-05-01,Kandy,71,,
2015-06-01,Kandy,70,,
2015-07-01,Kandy,64,,
2015-08-01,Kandy,47,,
2015-09-01,Kandy,62,,
2015-10-01,Kandy,154,,
2015-11-01,Kandy,120,,
2015-12-01,Kandy,170,,
2015-01-01,Matale,166,,
2015-02-01,Matale,92,,
2015-03-01,Matale,26,,
2015-04-01,Matale,16,,
2015-05-01,Matale,10,,
2015-06-01,Matale,16,,
2015-07-01,Matale,8,,
2015-08-01,Matale,7,,
2015-09-01,Matale,8,,
2015-10-01,Matale,12,,
2015-11-01,Matale,18,,
2015-12-01,Matale,22,,
2015-01-01,N eliya,38,,
2015-02-01,N eliya,26,,
2015-03-01,N eliya,13,,
2015-04-01,N eliya,5,,
2015-05-01,N eliya,8,,
2015-06-01,N eliya,8,,
2015-07-01,N eliya,15,,
2015-08-01,N eliya,5,,
2015-09-01,N eliya,6,,
2015-10-01,N eliya,15,,
2015-11-01,N eliya,14,,
2015-12-01,N eliya,27,,
2015-01-01,Galle,150,,
2015-02-01,Galle,118,,
2015-03-01,Galle,70,,
2015-04-01,Galle,35,,
2015-05-01,Galle,26,,
